,id,Polluant,polluant_url,valeur,code site,Zas,Date,Year,Month,Day,Quarter
3925,,ATMO,,0,FR34013,ZAG ORLEANS,2020-04-24 05:00:00,2020,4,,2
3926,,ATMO,,0,FR04002,ZAG PARIS,2020-04-15 23:00:00,2020,4,,2
3927,,ATMO,,0,FR40006,ZR GUYANE,2020-04-24 10:00:00,2020,4,,2
3928,,ATMO,,0,FR38011,ZAR VOLCAN,2020-04-25 23:00:00,2020,4,,2
3929,,ATMO,,0,FR34028,ZAG TOURS,2020-04-24 23:00:00,2020,4,,2
3930,,ATMO,,0,FR04002,ZAG PARIS,2020-04-16 23:00:00,2020,4,,2
3931,,ATMO,,0,FR40007,ZAR ILE-DE-CAYENNE,2020-04-25 23:00:00,2020,4,,2
3932,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2020-04-19 23:00:00,2020,4,,2
3933,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2020-04-19 23:00:00,2020,4,,2
3934,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2020-04-24 23:00:00,2020,4,,2
3935,,ATMO,,0,FR27002,ZAR VALLEE-DU-RHONE,2020-04-26 23:00:00,2020,4,,2
3936,,ATMO,,0,FR25035,ZAG ROUEN,2020-03-30 23:00:00,2020,3,,1
3937,,ATMO,,0,FR02001,ZAG MARSEILLE-AIX,2020-04-23 23:00:00,2020,4,,2
3938,,ATMO,,0,FR12004,ZAG TOULOUSE,2020-04-11 23:00:00,2020,4,,2
3939,,ATMO,,1,FR16017,ZR GRAND-EST,2020-04-20 23:00:00,2020,4,,2
3940,,ATMO,,0,FR38014,ZAR VOLCAN,2020-04-27 23:00:00,2020,4,,2
3941,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2020-04-17 23:00:00,2020,4,,2
3942,,ATMO,,0,FR29423,ZR AUVERGNE-RHONE-ALPES,2020-04-27 23:00:00,2020,4,,2
3943,,ATMO,,0,FR08003,ZAG MONTPELLIER,2020-02-28 23:00:00,2020,2,,1
3944,,ATMO,,0,FR25035,ZAG ROUEN,2020-04-21 23:00:00,2020,4,,2
3945,,ATMO,,0,FR26005,ZAR DIJON,2020-04-20 23:00:00,2020,4,,2
3946,,ATMO,,0,FR06001,ZAG BLDV,2020-04-28 23:00:00,2020,4,,2
3947,,ATMO,,0,FR38017,ZAR VOLCAN,2020-04-28 23:00:00,2020,4,,2
3948,,ATMO,,0,FR34028,ZAG TOURS,2020-04-28 23:00:00,2020,4,,2
3949,,ATMO,,0,FR33101,ZAR PAYS-DE-SAVOIE,2020-04-28 23:00:00,2020,4,,2
3950,,ATMO,,0,FR26005,ZAR DIJON,2020-04-21 23:00:00,2020,4,,2
3951,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2020-04-28 23:00:00,2020,4,,2
3952,,ATMO,,0,FR36001,ZAR VALLEE-DU-RHONE,2020-04-30 04:00:00,2020,4,,2
3953,,ATMO,,0,FR12004,ZAG TOULOUSE,2020-03-03 23:00:00,2020,3,,1
3954,,ATMO,,0,FR03006,ZAG MARSEILLE-AIX,2020-04-26 23:00:00,2020,4,,2
3955,,ATMO,,0,FR09003,ZR NOUVELLE-AQUITAINE,2020-04-29 23:00:00,2020,4,,2
3956,,ATMO,,0,FR32001,ZAR CHALON,2020-04-23 23:00:00,2020,4,,2
3957,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2020-04-29 23:00:00,2020,4,,2
3958,,ATMO,,0,FR34028,ZAG TOURS,2020-04-30 23:00:00,2020,4,,2
3959,,ATMO,,0,FR19002,ZAG RENNES,2020-04-30 04:00:00,2020,4,,2
3960,,ATMO,,0,FR40007,ZAR ILE-DE-CAYENNE,2020-04-30 23:00:00,2020,4,,2
3961,,ATMO,,0,FR38017,ZAR VOLCAN,2020-05-01 23:00:00,2020,5,,2
3962,,ATMO,,0,FR34038,ZR CENTRE-VAL-DE-LOIRE,2020-05-01 23:00:00,2020,5,,2
3963,,ATMO,,0,FR04002,ZAG PARIS,2020-04-22 23:00:00,2020,4,,2
3964,,ATMO,,0,FR40007,ZAR ILE-DE-CAYENNE,2020-05-01 23:00:00,2020,5,,2
3965,,ATMO,,0,FR34028,ZAG TOURS,2020-05-02 23:00:00,2020,5,,2
3966,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2020-04-17 23:00:00,2020,4,,2
3967,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2020-04-17 23:00:00,2020,4,,2
3968,,ATMO,,0,FR34028,ZAG TOURS,2020-05-03 23:00:00,2020,5,,2
3969,,ATMO,,0,FR20013,ZAG LYON,2020-04-29 23:00:00,2020,4,,2
3970,,ATMO,,0,FR12004,ZAG TOULOUSE,2020-04-03 23:00:00,2020,4,,2
3971,,ATMO,,0,FR24007,ZAG NICE,2020-05-02 23:00:00,2020,5,,2
3972,,ATMO,,0,FR08003,ZAG MONTPELLIER,2020-04-12 23:00:00,2020,4,,2
3973,,ATMO,,0,FR31001,ZAG BORDEAUX,2020-05-01 23:00:00,2020,5,,2
3974,,ATMO,,1,FR16017,ZR GRAND-EST,2020-05-03 23:00:00,2020,5,,2
3975,,ATMO,,0,FR38017,ZAR VOLCAN,2020-05-04 23:00:00,2020,5,,2
3976,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2020-04-26 23:00:00,2020,4,,2
3977,,ATMO,,0,FR27002,ZAR VALLEE-DU-RHONE,2020-05-01 23:00:00,2020,5,,2
3978,,ATMO,,0,FR19002,ZAG RENNES,2020-05-02 23:00:00,2020,5,,2
3979,,ATMO,,0,FR31001,ZAG BORDEAUX,2020-05-04 23:00:00,2020,5,,2
3980,,ATMO,,0,FR32001,ZAR CHALON,2020-04-26 23:00:00,2020,4,,2
3981,,ATMO,,0,FR40006,ZR GUYANE,2020-05-04 23:00:00,2020,5,,2
3982,,ATMO,,0,FR38017,ZAR VOLCAN,2020-05-05 23:00:00,2020,5,,2
3983,,ATMO,,0,FR34028,ZAG TOURS,2020-05-05 23:00:00,2020,5,,2
3984,,ATMO,,0,FR33101,ZAR PAYS-DE-SAVOIE,2020-04-29 23:00:00,2020,4,,2
3985,,ATMO,,0,FR31001,ZAG BORDEAUX,2020-03-10 23:00:00,2020,3,,1
3986,,ATMO,,0,FR32001,ZAR CHALON,2020-04-08 23:00:00,2020,4,,2
3987,,ATMO,,0,FR04002,ZAG PARIS,2020-05-03 23:00:00,2020,5,,2
3988,,ATMO,,0,FR31001,ZAG BORDEAUX,2020-04-12 23:00:00,2020,4,,2
3989,,ATMO,,0,FR26005,ZAR DIJON,2020-04-22 23:00:00,2020,4,,2
3990,,ATMO,,0,FR38014,ZAR VOLCAN,2020-05-06 23:00:00,2020,5,,2
3991,,ATMO,,0,FR34013,ZAG ORLEANS,2020-04-05 23:00:00,2020,4,,2
3992,,ATMO,,0,FR34013,ZAG ORLEANS,2020-04-05 23:00:00,2020,4,,2
3993,,ATMO,,0,FR04002,ZAG PARIS,2020-04-27 23:00:00,2020,4,,2
3994,,ATMO,,0,FR14008,ZR GRAND-EST,2020-04-06 23:00:00,2020,4,,2
3995,,ATMO,,0,FR31001,ZAG BORDEAUX,2020-05-04 23:00:00,2020,5,,2
3996,,ATMO,,0,FR14008,ZR GRAND-EST,2020-05-05 23:00:00,2020,5,,2
3997,,ATMO,,0,FR30016,ZAG NANCY,2020-04-25 23:00:00,2020,4,,2
3998,,ATMO,,0,FR38017,ZAR VOLCAN,2020-05-07 23:00:00,2020,5,,2
3999,,ATMO,,0,FR34028,ZAG TOURS,2020-05-07 23:00:00,2020,5,,2
4000,,ATMO,,1,FR03006,ZAG MARSEILLE-AIX,2020-04-23 23:00:00,2020,4,,2
4001,,ATMO,,0,FR39015,ZAR FORT-DE-FRANCE,2020-05-08 08:00:00,2020,5,,2
4002,,ATMO,,0,FR38011,ZAR VOLCAN,2020-05-08 23:00:00,2020,5,,2
4003,,ATMO,,0,FR34013,ZAG ORLEANS,2020-05-08 07:00:00,2020,5,,2
4004,,ATMO,,0,FR04002,ZAG PARIS,2020-04-29 23:00:00,2020,4,,2
4005,,ATMO,,0,FR39009,ZAR FORT-DE-FRANCE,2020-05-08 23:00:00,2020,5,,2
4006,,ATMO,,0,FR38011,ZAR VOLCAN,2020-05-09 23:00:00,2020,5,,2
4007,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2020-05-08 23:00:00,2020,5,,2
4008,,ATMO,,0,FR19033,ZR BRETAGNE,2020-05-10 22:00:00,2020,5,,2
4009,,ATMO,,0,FR38014,ZAR VOLCAN,2020-05-10 23:00:00,2020,5,,2
4010,,ATMO,,0,FR15013,ZAG GRENOBLE,2020-02-20 23:00:00,2020,2,,1
4011,,ATMO,,0,FR33101,ZAR PAYS-DE-SAVOIE,2020-04-02 23:00:00,2020,4,,2
4012,,ATMO,,0,FR31001,ZAG BORDEAUX,2020-01-10 23:00:00,2020,1,,1
4013,,ATMO,,0,FR31001,ZAG BORDEAUX,2020-02-10 23:00:00,2020,2,,1
4014,,ATMO,,0,FR31001,ZAG BORDEAUX,2020-03-17 23:00:00,2020,3,,1
4015,,ATMO,,0,FR04002,ZAG PARIS,2020-04-16 23:00:00,2020,4,,2
4016,,ATMO,,0,FR04002,ZAG PARIS,2020-05-08 23:00:00,2020,5,,2
4017,,ATMO,,0,FR31001,ZAG BORDEAUX,2020-05-02 23:00:00,2020,5,,2
4018,,ATMO,,1,FR16017,ZR GRAND-EST,2020-04-13 23:00:00,2020,4,,2
4019,,ATMO,,0,FR26005,ZAR DIJON,2020-05-09 23:00:00,2020,5,,2
4020,,ATMO,,0,FR38011,ZAR VOLCAN,2020-05-11 23:00:00,2020,5,,2
4021,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2020-03-23 23:00:00,2020,3,,1
4022,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2020-04-04 23:00:00,2020,4,,2
4023,,ATMO,,0,FR19002,ZAG RENNES,2020-04-16 23:00:00,2020,4,,2
4024,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2020-05-06 23:00:00,2020,5,,2
4025,,ATMO,,0,FR14008,ZR GRAND-EST,2020-04-13 23:00:00,2020,4,,2
4026,,ATMO,,0,FR26005,ZAR DIJON,2020-04-21 23:00:00,2020,4,,2
4027,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2020-05-11 23:00:00,2020,5,,2
4028,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2020-05-12 23:00:00,2020,5,,2
4029,,ATMO,,0,FR33101,ZAR PAYS-DE-SAVOIE,2020-05-02 23:00:00,2020,5,,2
4030,,ATMO,,0,FR26005,ZAR DIJON,2020-03-24 23:00:00,2020,3,,1
4031,,ATMO,,0,FR04002,ZAG PARIS,2020-04-26 23:00:00,2020,4,,2
4032,,ATMO,,0,FR12004,ZAG TOULOUSE,2020-05-10 23:00:00,2020,5,,2
4033,,ATMO,,0,FR42010,ZAG STRASBOURG,2020-05-11 23:00:00,2020,5,,2
4034,,ATMO,,0,FR28010,ZAG BLDV,2020-05-11 23:00:00,2020,5,,2
4035,,ATMO,,0,FR38011,ZAR VOLCAN,2020-05-13 23:00:00,2020,5,,2
4036,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2020-05-01 23:00:00,2020,5,,2
4037,,ATMO,,0,FR15013,ZAG GRENOBLE,2020-05-14 10:00:00,2020,5,,2
4038,,ATMO,,0,FR04002,ZAG PARIS,2020-04-02 23:00:00,2020,4,,2
4039,,ATMO,,0,FR04002,ZAG PARIS,2020-04-12 23:00:00,2020,4,,2
4040,,ATMO,,0,FR04002,ZAG PARIS,2020-05-03 23:00:00,2020,5,,2
4041,,ATMO,,0,FR01011,ZAG METZ,2020-05-12 23:00:00,2020,5,,2
4042,,ATMO,,0,FR82001,ZAR BESANCON,2020-04-20 23:00:00,2020,4,,2
4043,,ATMO,,0,FR08003,ZAG MONTPELLIER,2020-02-04 23:00:00,2020,2,,1
4044,,ATMO,,0,FR08003,ZAG MONTPELLIER,2020-02-25 23:00:00,2020,2,,1
4045,,ATMO,,0,FR08003,ZAG MONTPELLIER,2020-02-25 23:00:00,2020,2,,1
4046,,ATMO,,0,FR08003,ZAG MONTPELLIER,2020-05-10 23:00:00,2020,5,,2
4047,,ATMO,,0,FR38011,ZAR VOLCAN,2020-05-14 23:00:00,2020,5,,2
4048,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2020-05-14 23:00:00,2020,5,,2
4049,,ATMO,,0,FR04002,ZAG PARIS,2020-03-26 23:00:00,2020,3,,1
4050,,ATMO,,0,FR04002,ZAG PARIS,2020-03-31 23:00:00,2020,3,,1
4051,,ATMO,,0,FR04002,ZAG PARIS,2020-04-18 23:00:00,2020,4,,2
4052,,ATMO,,0,FR04002,ZAG PARIS,2020-05-09 23:00:00,2020,5,,2
4053,,ATMO,,0,FR25035,ZAG ROUEN,2020-05-01 23:00:00,2020,5,,2
4054,,ATMO,,0,FR31001,ZAG BORDEAUX,2020-04-30 23:00:00,2020,4,,2
4055,,ATMO,,0,FR26005,ZAR DIJON,2020-05-10 23:00:00,2020,5,,2
4056,,ATMO,,0,FR38014,ZAR VOLCAN,2020-05-15 23:00:00,2020,5,,2
4057,,ATMO,,0,FR34013,ZAG ORLEANS,2020-05-15 05:00:00,2020,5,,2
4058,,ATMO,,0,FR04002,ZAG PARIS,2020-05-06 23:00:00,2020,5,,2
4059,,ATMO,,0,FR82001,ZAR BESANCON,2020-05-05 23:00:00,2020,5,,2
4060,,ATMO,,0,FR40006,ZR GUYANE,2020-05-14 23:00:00,2020,5,,2
4061,,ATMO,,0,FR38016,ZAR VOLCAN,2020-05-16 23:00:00,2020,5,,2
4062,,ATMO,,0,FR34028,ZAG TOURS,2020-05-15 23:00:00,2020,5,,2
4063,,ATMO,,1,FR41017,ZAR BASTIA,2020-05-07 23:00:00,2020,5,,2
4064,,ATMO,,0,FR26005,ZAR DIJON,2020-05-16 23:00:00,2020,5,,2
4065,,ATMO,,0,FR40006,ZR GUYANE,2020-05-15 23:00:00,2020,5,,2
4066,,ATMO,,0,FR38016,ZAR VOLCAN,2020-05-17 23:00:00,2020,5,,2
4067,,ATMO,,0,FR34013,ZAG ORLEANS,2020-05-17 23:00:00,2020,5,,2
4068,,ATMO,,0,FR20013,ZAG LYON,2020-01-17 23:00:00,2020,1,,1
4069,,ATMO,,0,FR20013,ZAG LYON,2020-03-03 23:00:00,2020,3,,1
4070,,ATMO,,0,FR24007,ZAG NICE,2020-05-16 23:00:00,2020,5,,2
4071,,ATMO,,0,FR04002,ZAG PARIS,2020-05-01 23:00:00,2020,5,,2
4072,,ATMO,,0,FR31001,ZAG BORDEAUX,2020-05-10 23:00:00,2020,5,,2
4073,,ATMO,,0,FR20013,ZAG LYON,2020-04-20 23:00:00,2020,4,,2
4074,,ATMO,,0,FR40006,ZR GUYANE,2020-04-03 23:00:00,2020,4,,2
4075,,ATMO,,0,FR38017,ZAR VOLCAN,2020-05-18 23:00:00,2020,5,,2
4076,,ATMO,,0,FR34028,ZAG TOURS,2020-05-18 23:00:00,2020,5,,2
4077,,ATMO,,0,FR33101,ZAR PAYS-DE-SAVOIE,2020-05-16 23:00:00,2020,5,,2
4078,,ATMO,,0,FR06001,ZAG BLDV,2020-01-25 23:00:00,2020,1,,1
4079,,ATMO,,2,FR28010,ZAG BLDV,2020-03-28 23:00:00,2020,3,,1
4080,,ATMO,,0,FR25035,ZAG ROUEN,2020-05-19 14:00:00,2020,5,,2
4081,,ATMO,,0,FR30016,ZAG NANCY,2020-05-16 23:00:00,2020,5,,2
4082,,ATMO,,0,FR06001,ZAG BLDV,2020-05-07 23:00:00,2020,5,,2
4083,,ATMO,,0,FR28010,ZAG BLDV,2020-05-17 23:00:00,2020,5,,2
4084,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2020-05-18 23:00:00,2020,5,,2
4085,,ATMO,,0,FR34028,ZAG TOURS,2020-05-19 23:00:00,2020,5,,2
4086,,ATMO,,0,FR04002,ZAG PARIS,2020-03-30 23:00:00,2020,3,,1
4087,,ATMO,,0,FR24007,ZAG NICE,2020-05-16 23:00:00,2020,5,,2
4088,,ATMO,,0,FR04002,ZAG PARIS,2020-04-29 23:00:00,2020,4,,2
4089,,ATMO,,0,FR21001,ZAR CAEN,2020-05-19 23:00:00,2020,5,,2
4090,,ATMO,,0,FR01011,ZAG METZ,2020-05-11 23:00:00,2020,5,,2
4091,,ATMO,,0,FR82001,ZAR BESANCON,2020-04-23 23:00:00,2020,4,,2
4092,,ATMO,,0,FR34028,ZAG TOURS,2020-05-20 23:00:00,2020,5,,2
4093,,ATMO,,0,FR04002,ZAG PARIS,2020-05-11 23:00:00,2020,5,,2
4094,,ATMO,,0,FR40006,ZR GUYANE,2020-05-20 09:00:00,2020,5,,2
4095,,ATMO,,0,FR38011,ZAR VOLCAN,2020-05-21 23:00:00,2020,5,,2
4096,,ATMO,,0,FR34028,ZAG TOURS,2020-05-21 23:00:00,2020,5,,2
4097,,ATMO,,0,FR35002,ZR NOUVELLE-AQUITAINE,2020-01-08 23:00:00,2020,1,,1
4098,,ATMO,,0,FR35002,ZR NOUVELLE-AQUITAINE,2020-01-29 23:00:00,2020,1,,1
4099,,ATMO,,0,FR82001,ZAR BESANCON,2020-03-08 23:00:00,2020,3,,1
4100,,ATMO,,0,FR03006,ZAG MARSEILLE-AIX,2020-05-19 23:00:00,2020,5,,2
4101,,ATMO,,0,FR25035,ZAG ROUEN,2020-05-19 23:00:00,2020,5,,2
4102,,ATMO,,0,FR82001,ZAR BESANCON,2020-05-02 23:00:00,2020,5,,2
4103,,ATMO,,0,FR38011,ZAR VOLCAN,2020-05-22 23:00:00,2020,5,,2
4104,,ATMO,,0,FR34013,ZAG ORLEANS,2020-05-22 06:00:00,2020,5,,2
4105,,ATMO,,0,FR04002,ZAG PARIS,2020-05-13 23:00:00,2020,5,,2
4106,,ATMO,,0,FR40006,ZR GUYANE,2020-05-22 10:00:00,2020,5,,2
4107,,ATMO,,0,FR38011,ZAR VOLCAN,2020-05-23 23:00:00,2020,5,,2
4108,,ATMO,,0,FR34028,ZAG TOURS,2020-05-22 23:00:00,2020,5,,2
4109,,ATMO,,0,FR04002,ZAG PARIS,2020-05-14 23:00:00,2020,5,,2
4110,,ATMO,,0,FR40007,ZAR ILE-DE-CAYENNE,2020-05-23 23:00:00,2020,5,,2
4111,,ATMO,,0,FR08003,ZAG MONTPELLIER,2020-05-20 23:00:00,2020,5,,2
4112,,ATMO,,0,FR40006,ZR GUYANE,2020-05-22 23:00:00,2020,5,,2
4113,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2020-03-26 23:00:00,2020,3,,1
4114,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2020-03-26 23:00:00,2020,3,,1
4115,,ATMO,,0,FR34028,ZAG TOURS,2020-05-24 23:00:00,2020,5,,2
4116,,ATMO,,0,FR20013,ZAG LYON,2020-05-21 23:00:00,2020,5,,2
4117,,ATMO,,0,FR03006,ZAG MARSEILLE-AIX,2020-05-25 04:00:00,2020,5,,2
4118,,ATMO,,0,FR04002,ZAG PARIS,2020-05-14 23:00:00,2020,5,,2
4119,,ATMO,,0,FR31001,ZAG BORDEAUX,2020-05-08 23:00:00,2020,5,,2
4120,,ATMO,,0,FR32001,ZAR CHALON,2020-05-21 23:00:00,2020,5,,2
4121,,ATMO,,0,FR40006,ZR GUYANE,2020-04-27 23:00:00,2020,4,,2
4122,,ATMO,,0,FR38017,ZAR VOLCAN,2020-05-25 23:00:00,2020,5,,2
4123,,ATMO,,0,FR34028,ZAG TOURS,2020-05-25 23:00:00,2020,5,,2
4124,,ATMO,,0,FR20013,ZAG LYON,2020-05-20 23:00:00,2020,5,,2
4125,,ATMO,,0,FR24007,ZAG NICE,2020-05-26 03:00:00,2020,5,,2
4126,,ATMO,,0,FR21001,ZAR CAEN,2020-05-23 23:00:00,2020,5,,2
4127,,ATMO,,0,FR31001,ZAG BORDEAUX,2020-05-23 23:00:00,2020,5,,2
4128,,ATMO,,0,FR10004,ZAR COTE-D-OPALE,2020-04-20 23:00:00,2020,4,,2
4129,,ATMO,,0,FR34028,ZAG TOURS,2020-05-26 23:00:00,2020,5,,2
4130,,ATMO,,0,FR27002,ZAR VALLEE-DU-RHONE,2020-05-27 05:00:00,2020,5,,2
4131,,ATMO,,0,FR04002,ZAG PARIS,2020-02-16 23:00:00,2020,2,,1
4132,,ATMO,,0,FR04002,ZAG PARIS,2020-03-05 23:00:00,2020,3,,1
4133,,ATMO,,0,FR04002,ZAG PARIS,2020-03-26 23:00:00,2020,3,,1
4134,,ATMO,,0,FR03006,ZAG MARSEILLE-AIX,2020-05-26 23:00:00,2020,5,,2
4135,,ATMO,,0,FR31001,ZAG BORDEAUX,2020-05-26 23:00:00,2020,5,,2
4136,,ATMO,,3,FR06001,ZAG BLDV,2020-05-15 23:00:00,2020,5,,2
4137,,ATMO,,0,FR28010,ZAG BLDV,2020-05-15 21:00:00,2020,5,,2
4138,,ATMO,,0,FR38016,ZAR VOLCAN,2020-05-26 23:00:00,2020,5,,2
4139,,ATMO,,0,FR34028,ZAG TOURS,2020-05-27 23:00:00,2020,5,,2
4140,,ATMO,,0,FR27002,ZAR VALLEE-DU-RHONE,2020-05-27 23:00:00,2020,5,,2
4141,,ATMO,,0,FR12004,ZAG TOULOUSE,2020-03-26 23:00:00,2020,3,,1
4142,,ATMO,,0,FR25035,ZAG ROUEN,2020-05-26 23:00:00,2020,5,,2
4143,,ATMO,,0,FR12004,ZAG TOULOUSE,2020-04-26 23:00:00,2020,4,,2
4144,,ATMO,,0,FR26005,ZAR DIJON,2020-05-27 23:00:00,2020,5,,2
4145,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2020-05-26 23:00:00,2020,5,,2
4146,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2020-05-24 23:00:00,2020,5,,2
4147,,ATMO,,0,FR33101,ZAR PAYS-DE-SAVOIE,2020-05-28 23:00:00,2020,5,,2
4148,,ATMO,,0,FR04002,ZAG PARIS,2020-01-07 23:00:00,2020,1,,1
4149,,ATMO,,2,FR04002,ZAG PARIS,2020-01-24 23:00:00,2020,1,,1
4150,,ATMO,,0,FR04002,ZAG PARIS,2020-02-12 23:00:00,2020,2,,1
4151,,ATMO,,0,FR04002,ZAG PARIS,2020-03-03 23:00:00,2020,3,,1
4152,,ATMO,,0,FR04002,ZAG PARIS,2020-03-24 23:00:00,2020,3,,1
4153,,ATMO,,0,FR19002,ZAG RENNES,2020-05-14 23:00:00,2020,5,,2
4154,,ATMO,,0,FR04002,ZAG PARIS,2020-04-22 23:00:00,2020,4,,2
4155,,ATMO,,0,FR42010,ZAG STRASBOURG,2020-05-28 23:00:00,2020,5,,2
4156,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2020-05-24 23:00:00,2020,5,,2
4157,,ATMO,,0,FR34013,ZAG ORLEANS,2020-05-29 05:00:00,2020,5,,2
4158,,ATMO,,0,FR04002,ZAG PARIS,2020-05-20 23:00:00,2020,5,,2
4159,,ATMO,,0,FR40006,ZR GUYANE,2020-05-29 12:00:00,2020,5,,2
4160,,ATMO,,0,FR38016,ZAR VOLCAN,2020-05-30 23:00:00,2020,5,,2
4161,,ATMO,,0,FR34028,ZAG TOURS,2020-05-29 23:00:00,2020,5,,2
4162,,ATMO,,0,FR40007,ZAR ILE-DE-CAYENNE,2020-05-30 23:00:00,2020,5,,2
4163,,ATMO,,0,FR08003,ZAG MONTPELLIER,2020-05-28 23:00:00,2020,5,,2
4164,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2020-05-17 23:00:00,2020,5,,2
4165,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2020-05-17 23:00:00,2020,5,,2
4166,,ATMO,,0,FR34028,ZAG TOURS,2020-05-31 23:00:00,2020,5,,2
4167,,ATMO,,0,FR04002,ZAG PARIS,2020-05-22 23:00:00,2020,5,,2
4168,,ATMO,,0,FR25035,ZAG ROUEN,2020-06-01 07:00:00,2020,6,,2
4169,,ATMO,,0,FR40006,ZR GUYANE,2020-05-29 23:00:00,2020,5,,2
4170,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2020-01-01 23:00:00,2020,1,,1
4171,,ATMO,,0,FR38011,ZAR VOLCAN,2020-06-01 23:00:00,2020,6,,2
4172,,ATMO,,0,FR34013,ZAG ORLEANS,2020-05-29 23:00:00,2020,5,,2
4173,,ATMO,,0,FR27002,ZAR VALLEE-DU-RHONE,2020-02-02 23:00:00,2020,2,,1
4174,,ATMO,,0,FR19002,ZAG RENNES,2020-05-29 23:00:00,2020,5,,2
4175,,ATMO,,0,FR01011,ZAG METZ,2020-05-29 23:00:00,2020,5,,2
4176,,ATMO,,0,FR29423,ZR AUVERGNE-RHONE-ALPES,2020-05-31 23:00:00,2020,5,,2
4177,,ATMO,,0,FR10004,ZAR COTE-D-OPALE,2020-05-27 23:00:00,2020,5,,2
4178,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2020-05-31 23:00:00,2020,5,,2
4179,,ATMO,,0,FR38017,ZAR VOLCAN,2020-06-02 23:00:00,2020,6,,2
4180,,ATMO,,0,FR34013,ZAG ORLEANS,2020-06-02 23:00:00,2020,6,,2
4181,,ATMO,,0,FR34013,ZAG ORLEANS,2020-06-02 23:00:00,2020,6,,2
4182,,ATMO,,1,FR02001,ZAG MARSEILLE-AIX,2020-06-01 23:00:00,2020,6,,2
4183,,ATMO,,0,FR04002,ZAG PARIS,2020-05-26 23:00:00,2020,5,,2
4184,,ATMO,,0,FR12004,ZAG TOULOUSE,2020-05-02 23:00:00,2020,5,,2
4185,,ATMO,,0,FR01011,ZAG METZ,2020-05-22 23:00:00,2020,5,,2
4186,,ATMO,,0,FR30016,ZAG NANCY,2020-05-26 23:00:00,2020,5,,2
4187,,ATMO,,0,FR26005,ZAR DIJON,2020-05-26 23:00:00,2020,5,,2
4188,,ATMO,,0,FR10004,ZAR COTE-D-OPALE,2020-05-26 23:00:00,2020,5,,2
4189,,ATMO,,0,FR09003,ZR NOUVELLE-AQUITAINE,2020-06-03 23:00:00,2020,6,,2
4190,,ATMO,,0,FR31001,ZAG BORDEAUX,2020-05-15 23:00:00,2020,5,,2
4191,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2020-06-02 23:00:00,2020,6,,2
4192,,ATMO,,0,FR34028,ZAG TOURS,2020-06-03 23:00:00,2020,6,,2
4193,,ATMO,,0,FR27002,ZAR VALLEE-DU-RHONE,2020-06-02 23:00:00,2020,6,,2
4194,,ATMO,,0,FR06001,ZAG BLDV,2020-04-01 23:00:00,2020,4,,2
4195,,ATMO,,0,FR04002,ZAG PARIS,2020-04-10 23:00:00,2020,4,,2
4196,,ATMO,,0,FR04002,ZAG PARIS,2020-05-01 23:00:00,2020,5,,2
4197,,ATMO,,0,FR04002,ZAG PARIS,2020-05-21 23:00:00,2020,5,,2
4198,,ATMO,,0,FR25035,ZAG ROUEN,2020-05-20 23:00:00,2020,5,,2
4199,,ATMO,,0,FR14008,ZR GRAND-EST,2020-06-03 23:00:00,2020,6,,2
4200,,ATMO,,0,FR82001,ZAR BESANCON,2020-05-04 23:00:00,2020,5,,2
4201,,ATMO,,0,FR10004,ZAR COTE-D-OPALE,2020-04-29 23:00:00,2020,4,,2
4202,,ATMO,,0,FR38011,ZAR VOLCAN,2020-06-04 23:00:00,2020,6,,2
4203,,ATMO,,0,FR34013,ZAG ORLEANS,2020-06-04 23:00:00,2020,6,,2
4204,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2020-04-22 23:00:00,2020,4,,2
